Transaction ID,Transaction Date,Transaction Time,Store #,Store Name,Store City,Store State,Region,Register #,Cashier ID,Customer ID,Customer Age Group,Loyalty Member?,Loyalty Tier,Sales Channel,Order Source,SKU,Style #,Product Name,Department,Category,Sub-Category,Brand,Gender / Fit,Size,Color,Material,Season,Collection,Quantity,List Price ($),Unit Selling Price ($),Markdown %,Promotion Code,Gross Sales ($),Discount Amount ($),Net Sales ($),COGS ($),Gross Profit ($),Gross Margin %,Tax Rate %,Sales Tax ($),Shipping Fee ($),Total Collected ($),Payment Method,Return Flag,Return Amount ($),Inventory Location,Stock On Hand After Sale,Receipt Notes
TXN-GRC-108792,2024-09-05,08:48:00,101,Fresh Market,Rochester,NY,North-East,REG-08,EMP-547,CUST-295872,25-34,Yes,Platinum,Curbside,iOS App,SKU-FOOD-6593,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,15.99,14.39,10.00,SAVE10,57.56,6.40,57.56,34.00,23.56,40.93,4.00,2.30,0.00,59.86,Cash,No,0.00,Aisle 16,131,
TXN-GRC-108793,2025-06-15,04:48:00,101,Fresh Market,Rochester,NY,North-East,REG-08,EMP-511,CUST-219557,65+,Yes,Silver,In-Store,Android App,SKU-FOOD-7326,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,5.49,5.49,0.00,N/A,5.49,0.00,5.49,1.80,3.69,67.21,4.00,0.22,0.00,5.71,Visa,No,0.00,Aisle 5,147,
TXN-GRC-108794,2024-04-17,17:23:00,102,Fresh Market,Buffalo,NY,North-East,REG-07,EMP-521,CUST-227511,55-64,Yes,Bronze,BOPIS,iOS App,SKU-FOOD-1919,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,5.49,4.39,20.00,SAVE10,4.39,1.10,4.39,1.80,2.59,59.00,4.00,0.18,0.00,4.57,Apple Pay,No,0.00,Aisle 4,185,
TXN-GRC-108795,2024-07-13,21:18:00,102,Fresh Market,Buffalo,NY,North-East,REG-05,EMP-529,CUST-207358,35-44,No,None,Online,Website,SKU-FOOD-7032,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,1.89,1.89,0.00,N/A,1.89,0.00,1.89,0.60,1.29,68.25,4.00,0.08,0.00,1.97,EBT,No,0.00,Aisle 11,115,
TXN-GRC-108796,2024-11-16,14:46:00,101,Fresh Market,Rochester,NY,North-East,REG-03,EMP-502,CUST-277607,35-44,Yes,Gold,In-Store,Website,SKU-FOOD-6364,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,3.99,3.99,0.00,N/A,7.98,0.00,7.98,2.40,5.58,69.92,4.00,0.32,0.00,8.30,EBT,No,0.00,Aisle 2,178,
TXN-GRC-108797,2024-12-21,19:22:00,101,Fresh Market,Rochester,NY,North-East,REG-08,EMP-518,CUST-286483,65+,No,None,BOPIS,Android App,SKU-FOOD-1666,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,4.50,4.50,0.00,N/A,9.00,0.00,9.00,4.20,4.80,53.33,4.00,0.36,0.00,9.36,EBT,No,0.00,Aisle 20,47,
TXN-GRC-108798,2024-04-18,21:10:00,103,Fresh Market,Syracuse,NY,North-East,REG-01,EMP-524,CUST-275206,35-44,Yes,Platinum,Online,POS,SKU-FOOD-6459,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,7.99,7.19,10.00,SAVE10,7.19,0.80,7.19,4.00,3.19,44.37,4.00,0.29,0.00,7.48,Mastercard,No,0.00,Aisle 4,191,
TXN-GRC-108799,2024-06-23,00:58:00,102,Fresh Market,Buffalo,NY,North-East,REG-06,EMP-538,CUST-236643,35-44,No,None,BOPIS,Android App,SKU-FOOD-8480,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,15.99,12.79,20.00,SAVE10,51.16,12.80,51.16,34.00,17.16,33.54,4.00,2.05,0.00,53.21,Visa,No,0.00,Aisle 5,112,
TXN-GRC-108800,2024-06-08,04:06:00,103,Fresh Market,Syracuse,NY,North-East,REG-07,EMP-542,CUST-270594,25-34,No,None,Online,Android App,SKU-FOOD-2991,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,7.99,7.99,0.00,N/A,39.95,0.00,39.95,20.00,19.95,49.94,4.00,1.60,0.00,41.55,Apple Pay,No,0.00,Aisle 1,158,
TXN-GRC-108801,2025-02-20,06:40:00,101,Fresh Market,Rochester,NY,North-East,REG-04,EMP-517,CUST-202314,45-54,No,None,Online,Website,SKU-FOOD-7103,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,3.99,3.99,0.00,N/A,11.97,0.00,11.97,3.60,8.37,69.92,4.00,0.48,0.00,12.45,Mastercard,No,0.00,Aisle 9,28,
TXN-GRC-108802,2024-02-25,06:26:00,101,Fresh Market,Rochester,NY,North-East,REG-05,EMP-521,CUST-218319,25-34,Yes,Gold,Curbside,Android App,SKU-FOOD-8441,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,1.89,1.51,20.00,SAVE10,1.51,0.38,1.51,0.60,0.91,60.26,4.00,0.06,0.00,1.57,AmEx,No,0.00,Aisle 4,179,
TXN-GRC-108803,2025-02-09,07:54:00,103,Fresh Market,Syracuse,NY,North-East,REG-07,EMP-515,CUST-249555,25-34,No,None,Curbside,POS,SKU-FOOD-4862,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,1.89,1.70,10.00,SAVE10,3.40,0.38,3.40,1.20,2.20,64.71,4.00,0.14,0.00,3.54,AmEx,No,0.00,Aisle 2,25,
TXN-GRC-108804,2025-08-14,10:18:00,101,Fresh Market,Rochester,NY,North-East,REG-04,EMP-541,CUST-258943,45-54,No,None,In-Store,Website,SKU-FOOD-1367,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,1.89,1.51,20.00,SAVE10,4.53,1.14,4.53,1.80,2.73,60.26,4.00,0.18,0.00,4.71,EBT,No,0.00,Aisle 6,191,
TXN-GRC-108805,2025-04-14,19:21:00,103,Fresh Market,Syracuse,NY,North-East,REG-03,EMP-500,CUST-242470,65+,Yes,Silver,Curbside,POS,SKU-FOOD-9540,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,5.49,4.39,20.00,SAVE10,17.56,4.40,17.56,7.20,10.36,59.00,4.00,0.70,5.99,24.25,Cash,No,0.00,Aisle 19,122,
TXN-GRC-108806,2025-02-08,04:23:00,103,Fresh Market,Syracuse,NY,North-East,REG-02,EMP-521,CUST-255898,35-44,Yes,None,BOPIS,iOS App,SKU-FOOD-7976,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,5.49,4.39,20.00,SAVE10,17.56,4.40,17.56,7.20,10.36,59.00,4.00,0.70,0.00,18.26,AmEx,No,0.00,Aisle 7,118,
TXN-GRC-108807,2025-08-07,19:01:00,102,Fresh Market,Buffalo,NY,North-East,REG-03,EMP-528,CUST-277617,25-34,Yes,Silver,Online,POS,SKU-FOOD-7858,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,3.99,3.99,0.00,N/A,3.99,0.00,3.99,1.20,2.79,69.92,4.00,0.16,5.99,10.14,Cash,No,0.00,Aisle 2,84,
TXN-GRC-108808,2024-05-24,18:23:00,101,Fresh Market,Rochester,NY,North-East,REG-02,EMP-541,CUST-295523,18-24,Yes,None,BOPIS,Website,SKU-FOOD-7589,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,15.99,15.99,0.00,N/A,79.95,0.00,79.95,42.50,37.45,46.84,4.00,3.20,0.00,83.15,Apple Pay,No,0.00,Aisle 11,29,
TXN-GRC-108809,2025-05-19,13:51:00,101,Fresh Market,Rochester,NY,North-East,REG-02,EMP-537,CUST-255834,35-44,Yes,Gold,Curbside,Android App,SKU-FOOD-1447,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,7.99,7.99,0.00,N/A,39.95,0.00,39.95,20.00,19.95,49.94,4.00,1.60,5.99,47.54,Visa,No,0.00,Aisle 11,25,
TXN-GRC-108810,2025-01-05,12:14:00,101,Fresh Market,Rochester,NY,North-East,REG-01,EMP-549,CUST-242365,65+,Yes,Silver,In-Store,Android App,SKU-FOOD-4673,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,7.99,7.99,0.00,N/A,15.98,0.00,15.98,8.00,7.98,49.94,4.00,0.64,0.00,16.62,Visa,No,0.00,Aisle 8,113,
TXN-GRC-108811,2025-02-10,14:50:00,102,Fresh Market,Buffalo,NY,North-East,REG-06,EMP-500,CUST-251522,65+,No,None,Curbside,iOS App,SKU-FOOD-3438,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,3.99,3.59,10.00,SAVE10,10.77,1.20,10.77,3.60,7.17,66.57,4.00,0.43,0.00,11.20,Mastercard,No,0.00,Aisle 20,145,
TXN-GRC-108812,2024-12-17,05:53:00,101,Fresh Market,Rochester,NY,North-East,REG-05,EMP-507,CUST-219838,18-24,Yes,Platinum,BOPIS,iOS App,SKU-FOOD-7884,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,3.99,3.19,20.00,SAVE10,15.95,4.00,15.95,6.00,9.95,62.38,4.00,0.64,0.00,16.59,Apple Pay,No,0.00,Aisle 15,152,
TXN-GRC-108813,2025-06-18,23:03:00,103,Fresh Market,Syracuse,NY,North-East,REG-01,EMP-519,CUST-297303,65+,No,None,Online,iOS App,SKU-FOOD-9436,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,2.49,2.49,0.00,N/A,2.49,0.00,2.49,0.90,1.59,63.86,4.00,0.10,0.00,2.59,EBT,No,0.00,Aisle 1,194,
TXN-GRC-108814,2024-01-14,00:09:00,101,Fresh Market,Rochester,NY,North-East,REG-01,EMP-548,CUST-233811,18-24,No,None,In-Store,Android App,SKU-FOOD-8705,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,3.99,3.99,0.00,N/A,3.99,0.00,3.99,1.20,2.79,69.92,4.00,0.16,0.00,4.15,Cash,No,0.00,Aisle 16,102,
TXN-GRC-108815,2025-06-16,06:06:00,102,Fresh Market,Buffalo,NY,North-East,REG-08,EMP-517,CUST-267315,35-44,Yes,Platinum,BOPIS,Website,SKU-FOOD-1090,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,3.99,3.99,0.00,N/A,15.96,0.00,15.96,4.80,11.16,69.92,4.00,0.64,0.00,16.60,Visa,No,0.00,Aisle 16,118,
TXN-GRC-108816,2024-12-12,11:36:00,103,Fresh Market,Syracuse,NY,North-East,REG-06,EMP-501,CUST-233164,35-44,Yes,Silver,BOPIS,iOS App,SKU-FOOD-1740,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,3.99,3.19,20.00,SAVE10,6.38,1.60,6.38,2.40,3.98,62.38,4.00,0.26,5.99,12.63,Visa,No,0.00,Aisle 14,49,
TXN-GRC-108817,2024-07-24,09:05:00,103,Fresh Market,Syracuse,NY,North-East,REG-03,EMP-526,CUST-288077,45-54,No,None,In-Store,iOS App,SKU-FOOD-8876,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,7.99,6.39,20.00,SAVE10,6.39,1.60,6.39,4.00,2.39,37.40,4.00,0.26,0.00,6.65,Cash,No,0.00,Aisle 3,36,
TXN-GRC-108818,2024-06-20,07:01:00,101,Fresh Market,Rochester,NY,North-East,REG-08,EMP-505,CUST-201470,45-54,Yes,Gold,In-Store,Android App,SKU-FOOD-4895,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,2.49,2.49,0.00,N/A,12.45,0.00,12.45,4.50,7.95,63.86,4.00,0.50,0.00,12.95,Apple Pay,No,0.00,Aisle 11,145,
TXN-GRC-108819,2025-03-28,22:53:00,103,Fresh Market,Syracuse,NY,North-East,REG-03,EMP-501,CUST-246285,45-54,Yes,Gold,BOPIS,POS,SKU-FOOD-4424,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,2.49,2.49,0.00,N/A,9.96,0.00,9.96,3.60,6.36,63.86,4.00,0.40,0.00,10.36,AmEx,No,0.00,Aisle 13,180,
TXN-GRC-108820,2024-02-08,05:06:00,102,Fresh Market,Buffalo,NY,North-East,REG-03,EMP-512,CUST-222175,45-54,Yes,Platinum,BOPIS,POS,SKU-FOOD-2826,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,1.89,1.51,20.00,SAVE10,4.53,1.14,4.53,1.80,2.73,60.26,4.00,0.18,0.00,4.71,Visa,No,0.00,Aisle 3,81,
TXN-GRC-108821,2024-01-08,09:40:00,101,Fresh Market,Rochester,NY,North-East,REG-06,EMP-527,CUST-261791,35-44,Yes,None,In-Store,POS,SKU-FOOD-8708,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,6.25,5.62,10.00,SAVE10,28.10,3.15,28.10,15.00,13.10,46.62,4.00,1.12,0.00,29.22,Apple Pay,No,0.00,Aisle 5,165,
TXN-GRC-108822,2024-03-24,01:57:00,102,Fresh Market,Buffalo,NY,North-East,REG-02,EMP-539,CUST-289285,25-34,No,None,In-Store,Website,SKU-FOOD-2840,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,1.89,1.89,0.00,N/A,3.78,0.00,3.78,1.20,2.58,68.25,4.00,0.15,5.99,9.92,Mastercard,No,0.00,Aisle 5,109,
TXN-GRC-108823,2025-10-17,21:22:00,103,Fresh Market,Syracuse,NY,North-East,REG-08,EMP-527,CUST-201293,25-34,No,None,Online,Android App,SKU-FOOD-3698,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,15.99,15.99,0.00,N/A,63.96,0.00,63.96,34.00,29.96,46.84,4.00,2.56,0.00,66.52,Apple Pay,No,0.00,Aisle 13,25,
TXN-GRC-108824,2025-11-08,02:15:00,102,Fresh Market,Buffalo,NY,North-East,REG-08,EMP-503,CUST-297970,25-34,No,None,BOPIS,POS,SKU-FOOD-2498,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,2.49,1.99,20.00,SAVE10,9.95,2.50,9.95,4.50,5.45,54.77,4.00,0.40,0.00,10.35,Mastercard,No,0.00,Aisle 5,183,
TXN-GRC-108825,2024-08-12,11:52:00,103,Fresh Market,Syracuse,NY,North-East,REG-08,EMP-547,CUST-294740,45-54,Yes,Gold,In-Store,Android App,SKU-FOOD-8318,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,3.99,3.99,0.00,N/A,19.95,0.00,19.95,6.00,13.95,69.92,4.00,0.80,0.00,20.75,Visa,No,0.00,Aisle 20,49,
TXN-GRC-108826,2024-10-20,17:01:00,103,Fresh Market,Syracuse,NY,North-East,REG-06,EMP-501,CUST-281987,35-44,No,None,Curbside,iOS App,SKU-FOOD-7474,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,7.99,6.39,20.00,SAVE10,31.95,8.00,31.95,20.00,11.95,37.40,4.00,1.28,0.00,33.23,Cash,No,0.00,Aisle 11,170,
TXN-GRC-108827,2025-08-16,09:28:00,102,Fresh Market,Buffalo,NY,North-East,REG-06,EMP-530,CUST-218517,25-34,Yes,Silver,Curbside,Website,SKU-FOOD-3236,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,2.49,2.24,10.00,SAVE10,11.20,1.25,11.20,4.50,6.70,59.82,4.00,0.45,0.00,11.65,EBT,No,0.00,Aisle 1,159,
TXN-GRC-108828,2025-12-01,12:00:00,103,Fresh Market,Syracuse,NY,North-East,REG-07,EMP-540,CUST-225655,45-54,No,None,In-Store,Website,SKU-FOOD-8313,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,4.50,4.50,0.00,N/A,18.00,0.00,18.00,8.40,9.60,53.33,4.00,0.72,0.00,18.72,Visa,No,0.00,Aisle 8,166,
TXN-GRC-108829,2024-04-10,04:33:00,102,Fresh Market,Buffalo,NY,North-East,REG-03,EMP-544,CUST-263056,45-54,No,None,Curbside,Website,SKU-FOOD-7697,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,6.25,5.00,20.00,SAVE10,25.00,6.25,25.00,15.00,10.00,40.00,4.00,1.00,5.99,31.99,Cash,No,0.00,Aisle 4,162,
TXN-GRC-108830,2025-04-07,15:04:00,101,Fresh Market,Rochester,NY,North-East,REG-05,EMP-534,CUST-230589,35-44,No,None,Curbside,Android App,SKU-FOOD-7737,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,1.89,1.89,0.00,N/A,3.78,0.00,3.78,1.20,2.58,68.25,4.00,0.15,0.00,3.93,Apple Pay,No,0.00,Aisle 14,164,
TXN-GRC-108831,2024-03-17,13:00:00,101,Fresh Market,Rochester,NY,North-East,REG-02,EMP-515,CUST-264260,65+,Yes,Gold,In-Store,Android App,SKU-FOOD-7770,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,15.99,14.39,10.00,SAVE10,71.95,8.00,71.95,42.50,29.45,40.93,4.00,2.88,0.00,74.83,Visa,No,0.00,Aisle 15,67,
TXN-GRC-108832,2024-04-28,23:57:00,101,Fresh Market,Rochester,NY,North-East,REG-01,EMP-542,CUST-284962,45-54,Yes,Bronze,Online,Website,SKU-FOOD-1457,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,5.49,4.39,20.00,SAVE10,21.95,5.50,21.95,9.00,12.95,59.00,4.00,0.88,0.00,22.83,Visa,No,0.00,Aisle 18,10,
TXN-GRC-108833,2024-06-03,00:06:00,102,Fresh Market,Buffalo,NY,North-East,REG-03,EMP-518,CUST-281348,25-34,No,None,In-Store,iOS App,SKU-FOOD-7190,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,4,15.99,14.39,10.00,SAVE10,57.56,6.40,57.56,34.00,23.56,40.93,4.00,2.30,0.00,59.86,EBT,No,0.00,Aisle 20,149,
TXN-GRC-108834,2024-12-04,07:08:00,101,Fresh Market,Rochester,NY,North-East,REG-08,EMP-534,CUST-299744,18-24,Yes,Platinum,Curbside,POS,SKU-FOOD-7290,DP-10,Gallon Whole Milk,Dairy,Milk & Cream,Whole Milk,DairyPure,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,4.50,3.60,20.00,SAVE10,10.80,2.70,10.80,6.30,4.50,41.67,4.00,0.43,0.00,11.23,EBT,No,0.00,Aisle 17,98,
TXN-GRC-108835,2024-06-25,14:42:00,103,Fresh Market,Syracuse,NY,North-East,REG-06,EMP-504,CUST-278438,55-64,Yes,Gold,In-Store,Android App,SKU-FOOD-7949,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,6.25,6.25,0.00,N/A,31.25,0.00,31.25,15.00,16.25,52.00,4.00,1.25,0.00,32.50,EBT,No,0.00,Aisle 10,103,
TXN-GRC-108836,2024-07-24,01:52:00,103,Fresh Market,Syracuse,NY,North-East,REG-06,EMP-513,CUST-210547,35-44,No,None,In-Store,POS,SKU-FOOD-5906,BI-14,Penne Rigate 16oz,Pantry,Pasta,Dry Pasta,BellaItalia,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,1.89,1.51,20.00,SAVE10,4.53,1.14,4.53,1.80,2.73,60.26,4.00,0.18,0.00,4.71,Cash,No,0.00,Aisle 9,47,
TXN-GRC-108837,2025-01-13,03:22:00,103,Fresh Market,Syracuse,NY,North-East,REG-06,EMP-523,CUST-206451,18-24,No,None,Online,Android App,SKU-FOOD-9889,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,7.99,7.99,0.00,N/A,7.99,0.00,7.99,4.00,3.99,49.94,4.00,0.32,0.00,8.31,Cash,No,0.00,Aisle 3,11,
TXN-GRC-108838,2025-11-03,23:12:00,102,Fresh Market,Buffalo,NY,North-East,REG-04,EMP-542,CUST-229949,45-54,No,None,Curbside,iOS App,SKU-FOOD-7427,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,7.99,7.99,0.00,N/A,39.95,0.00,39.95,20.00,19.95,49.94,4.00,1.60,0.00,41.55,Mastercard,No,0.00,Aisle 8,48,
TXN-GRC-108839,2025-03-07,05:33:00,102,Fresh Market,Buffalo,NY,North-East,REG-01,EMP-505,CUST-293438,55-64,No,None,Curbside,Android App,SKU-FOOD-6521,LF-02,Honeycrisp Apples (lb),Produce,Fruit,Apples,Local Farms,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,2.49,2.49,0.00,N/A,12.45,0.00,12.45,4.50,7.95,63.86,4.00,0.50,0.00,12.95,Visa,No,0.00,Aisle 8,170,
TXN-GRC-108840,2024-06-21,02:54:00,103,Fresh Market,Syracuse,NY,North-East,REG-04,EMP-528,CUST-290705,65+,Yes,Gold,Curbside,Android App,SKU-FOOD-1042,GL-01,Organic Spinach,Produce,Vegetables,Leafy Greens,GreenLeaf,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,3.99,3.99,0.00,N/A,19.95,0.00,19.95,6.00,13.95,69.92,4.00,0.80,0.00,20.75,AmEx,No,0.00,Aisle 16,155,
TXN-GRC-108841,2024-09-21,00:58:00,101,Fresh Market,Rochester,NY,North-East,REG-04,EMP-542,CUST-211065,25-34,Yes,Bronze,BOPIS,Website,SKU-FOOD-6807,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,3,6.25,6.25,0.00,N/A,18.75,0.00,18.75,9.00,9.75,52.00,4.00,0.75,0.00,19.50,EBT,No,0.00,Aisle 5,90,
TXN-GRC-108842,2025-04-19,05:43:00,102,Fresh Market,Buffalo,NY,North-East,REG-08,EMP-520,CUST-294650,65+,No,None,Curbside,POS,SKU-FOOD-2611,AO-22,Fresh Sourdough Loaf,Bakery,Bread,Sourdough,Artisan Oven,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,5,5.49,5.49,0.00,N/A,27.45,0.00,27.45,9.00,18.45,67.21,4.00,1.10,0.00,28.55,Mastercard,No,0.00,Aisle 12,187,
TXN-GRC-108843,2024-09-12,01:14:00,103,Fresh Market,Syracuse,NY,North-East,REG-04,EMP-504,CUST-265602,45-54,Yes,Gold,Curbside,POS,SKU-FOOD-5984,BC-05,Ribeye Steak 12oz,Meat,Beef,Steaks,Butcher's Choice,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,2,15.99,15.99,0.00,N/A,31.98,0.00,31.98,17.00,14.98,46.84,4.00,1.28,0.00,33.26,Visa,No,0.00,Aisle 5,128,
TXN-GRC-108844,2025-01-16,10:05:00,103,Fresh Market,Syracuse,NY,North-East,REG-04,EMP-513,CUST-204718,65+,Yes,Gold,In-Store,Android App,SKU-FOOD-4563,CS-09,Vanilla Bean Pint,Frozen,Ice Cream,Pints,ColdScoop,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,6.25,6.25,0.00,N/A,6.25,0.00,6.25,3.00,3.25,52.00,4.00,0.25,0.00,6.50,Apple Pay,No,0.00,Aisle 8,161,
TXN-GRC-108845,2025-06-11,11:08:00,101,Fresh Market,Rochester,NY,North-East,REG-01,EMP-533,CUST-252353,65+,No,None,In-Store,POS,SKU-FOOD-4053,FZ-01,12-Pack Cola,Beverages,Soda,Cola,FizzCo,N/A,N/A,N/A,Fresh/Packaged,Year-Round,Pantry Essentials,1,7.99,7.99,0.00,N/A,7.99,0.00,7.99,4.00,3.99,49.94,4.00,0.32,0.00,8.31,EBT,No,0.00,Aisle 12,42,
